ElapsedTime MemUsed
192.473303015 2000.78
192.537230004 2001.4
192.601411792 2002.04
192.665589956 2002.68
192.729740054 2003.32
192.793619953 2003.96
192.857248025 2004.6
192.921326456 2005.25
192.985186973 2005.88
193.048605326 2006.53
193.112485105 2007.14
193.176651007 2007.95
193.240667485 2008.34
193.304568363 2008.95
193.368129201 2009.55
193.431766891 2010.1
193.495583918 2010.75
193.559231609 2011.38
193.623376963 2012.04
193.687595764 2018.8
193.751264167 2019.06
193.815013911 2019.57
193.879139326 2020.07
193.942954123 2020.59
194.007295224 2021.09
194.071368464 2021.6
194.135409241 2022.37
194.199225768 2022.88
194.263129409 2023.38
194.326914042 2024.14
194.390779557 2024.66
194.454314162 2025.41
194.518126193 2025.67
194.582549705 2026.18
194.646278877 2026.69
194.710350471 2026.95
194.773938624 2027.45
194.837910151 2027.96
194.902000218 2028.47
194.965741478 2028.98
195.029736968 2029.24
195.093684957 2029.75
195.157307437 2030.26
195.220704343 2030.77
195.288585409 2031.27
195.352321739 2031.79
195.416201704 2032.29
195.480590952 2032.8
195.544556995 2033.31
195.608431223 2033.82
195.672102625 2034.33
195.735423210 2034.84
195.798848879 2035.35
195.862933612 2035.86
195.927105460 2036.37
195.990924422 2036.88
196.054905568 2037.39
196.118896864 2037.9
196.182911567 2038.16
196.248134359 2038.66
196.312021433 2039.17
196.378731207 2039.68
196.446033035 2039.68
196.511884935 2039.68
196.579074871 2039.68
196.647473378 2039.68
196.713520776 2039.68
196.780267474 2039.68
196.850031108 2039.68
196.915922302 2039.68
196.980621984 2039.68
197.044473617 2040.19
197.108058923 2040.7
197.172245299 2041.21
197.235941227 2041.72
197.299780157 2042.23
197.364609932 2042.74
197.433603448 2043.26
197.507444664 2043.76
197.581801147 2044.27
197.655921213 2044.77
197.720849972 2045.28
197.785163366 2045.79
197.850820712 2046.3
197.916957064 2046.8
197.982423902 2047.49
198.050582020 2048.14
198.115265078 2048.8
198.180508783 2049.45
198.254986729 2050.09
198.320314448 2050.74
198.384559390 2051.39
198.448217963 2052.29
198.512279523 2052.95
198.576228339 2053.59
198.640118936 2054.31
198.704332901 2054.97
198.769907465 2055.62
198.833771606 2056.21
198.897831377 2056.93
198.961673713 2057.84
199.025469647 2058.48
199.089369157 2059.11
199.153084574 2059.71
199.217129968 2060.07
199.281283657 2060.67
199.344855091 2061.27
199.408894559 2061.89
199.473151393 2062.49
199.536949544 2063.26
199.600924419 2063.71
199.664841093 2064.32
199.729106534 2064.93
199.793184019 2065.53
199.857091452 2066.09
199.921332248 2073.57
199.985309355 2073.93
200.049195679 2074.43
200.113140703 2074.94
200.177214834 2075.46
200.240932651 2075.96
200.305143698 2076.47
200.368871932 2076.98
200.432579029 2077.49
200.496640877 2077.75
200.560519451 2078.25
200.624488847 2078.77
200.689099860 2079.27
200.762827701 2079.78
200.831933957 2080.29
200.900709840 2080.55
200.965549622 2081.31
201.030316240 2081.82
201.095254549 2082.33
201.160375592 2082.84
201.230866292 2083.34
201.296102692 2083.85
201.360618942 2084.61
201.425669581 2085.12
201.496597615 2085.63
201.567034548 2086.14
201.631417838 2086.65
201.696632673 2087.16
201.761268781 2087.41
201.827061144 2088.17
201.891722738 2088.43
201.956008159 2088.94
202.021066475 2089.45
202.085307576 2089.96
202.150921737 2090.46
202.216670865 2090.97
202.285698372 2091.48
202.349297205 2091.99
202.414278337 2092.5
202.478487035 2093.02
202.543103508 2093.52
202.617269096 2094.03
202.685932018 2094.29
202.750250122 2094.8
202.819523731 2095.3
202.884848387 2095.82
202.949437362 2096.32
203.015112569 2096.84
203.079861614 2097.34
203.145147934 2097.86
203.209963122 2098.36
203.275245229 2098.88
203.339518806 2099.38
203.405272373 2099.89
203.469893716 2100.41
203.534828710 2100.93
203.600431952 2101.18
203.665251725 2101.93
203.730273690 2102.18
203.794935772 2102.7
203.859678378 2103.2
203.925341774 2103.71
203.991265006 2104.48
204.056371560 2104.98
204.121704817 2105.49
204.186342460 2106
204.252123268 2106.51
204.320444446 2107.02
204.385619839 2107.78
204.456880273 2108.42
204.530895018 2109.16
204.595581669 2109.82
204.660224648 2110.41
204.725143969 2111.15
204.789878256 2111.81
204.854295458 2112.58
204.919229720 2113.15
204.983971310 2113.81
205.048532889 2114.48
205.113646581 2115.06
205.176821718 2115.8
205.240099197 2116.47
205.303512638 2116.98
205.367252331 2117.5
205.431088936 2118.01
205.494336366 2118.53
205.558303863 2119.27
205.622795136 2119.78
205.687329818 2120.18
205.751288828 2120.79
205.818987401 2121.39
205.883081843 2122
205.947206010 2122.82
206.011442588 2123.46
206.075286777 2124.07
206.139138085 2124.73
206.202513383 2125.34
206.266915747 2133.74
206.330995379 2134.25
206.395015877 2135.02
206.462340368 2135.27
206.527460401 2135.78
206.594501515 2136.29
206.661540947 2136.8
206.728210916 2137.31
206.792156138 2137.82
206.856313735 2138.33
206.920154424 2138.84
206.984191509 2139.09
207.048022976 2139.6
207.111475515 2140.11
207.175262922 2140.62
207.239220395 2141.12
207.302877230 2141.63
207.366545073 2142.14
207.430953305 2142.65
207.494567058 2143.16
207.558411520 2143.67
207.622094622 2144.18
207.685942752 2144.68
207.750010524 2145.19
207.813442050 2145.7
207.877326877 2146.21
207.941400411 2146.72
208.004809130 2147.23
208.068540350 2147.48
208.132511360 2147.99
208.196373486 2148.5
208.260377024 2149.01
208.324099889 2149.52
208.388069416 2150.02
208.451797212 2150.53
208.515477579 2150.79
208.579477085 2151.3
208.643497391 2151.81
208.707324312 2152.31
208.771065013 2152.82
208.834507716 2153.33
208.898488455 2153.83
208.962501689 2154.34
209.025957566 2155.11
209.089605325 2155.61
209.153714556 2156.12
209.217570425 2156.63
209.281399120 2157.13
209.347099135 2157.64
209.410922200 2158.15
209.474619336 2158.66
209.537940202 2159.17
209.601751372 2159.68
209.665929108 2160.19
209.729716943 2160.7
209.793426389 2161.21
209.857420870 2161.72
209.921262840 2162.23
209.985244757 2162.74
210.048786736 2163.25
210.113240737 2163.76
210.177296070 2164.01
210.241058755 2164.52
210.304808293 2165.03
210.368505147 2165.54
210.432153261 2166.35
210.496194021 2166.74
210.560629747 2167.39
210.624371121 2168.04
210.688872303 2168.7
210.753212320 2169.34
210.816991395 2170
210.880705605 2170.66
210.944269718 2171.43
211.008161809 2171.96
211.072591767 2172.62
211.136321688 2173.28
211.200148661 2173.93
211.264534405 2174.57
211.328254291 2175.34
211.392020743 2175.86
211.455263683 2176.5
211.519331221 2177.14
211.583437673 2177.72
211.647038256 2178.36
211.711252899 2179.05
211.775765628 2179.56
211.839607403 2179.96
211.903635953 2180.56
211.967397743 2181.17
212.031286463 2181.68
212.095068307 2182.08
212.158874419 2182.69
212.222649000 2183.29
212.286539305 2183.89
212.350040374 2184.5
212.413645522 2185.11
212.477759569 2185.71
212.541245919 2186.32
212.605326557 2186.88
212.669216879 2187.44
212.733286036 2188.09
212.797258309 2188.45
212.860848662 2189.26
212.924870839 2189.77
212.989051143 2190.25
213.052540539 2191.07
213.116617963 2191.46
213.180635883 2191.98
213.244273682 2192.8
213.308059888 2193.38
213.371652981 2193.98
213.435364873 2194.5
213.499222380 2195.14
213.563074235 2204.55
213.627193835 2204.81
213.691161172 2205.32
213.754732470 2205.83
213.818456683 2206.34
213.883245372 2206.85
213.947222366 2207.36
214.011587165 2207.87
214.074901524 2208.38
214.138790793 2208.88
214.202593516 2209.65
214.266589125 2210.17
214.330546369 2210.68
214.394462073 2211.18
214.458279960 2211.69
214.522027547 2212.2
214.585593453 2212.71
214.649531093 2213.21
214.713831426 2213.72
214.777458873 2214.23
214.841254522 2214.74
214.905664682 2215.25
214.969312263 2215.76
215.033186735 2216.27
215.096923135 2216.77
215.160852855 2217.29
215.225168844 2217.79
215.288790261 2218.55
215.352489177 2219.06
215.416365040 2219.57
215.479821699 2220.08
215.543460147 2220.59
215.607842080 2221.1
215.671535358 2221.86
215.735474547 2222.37
215.799468221 2222.88
215.863316452 2223.39
215.927564622 2223.9
215.991314158 2224.66
216.055345499 2225.16
216.119297552 2225.67
216.182856333 2226.18
216.246614243 2226.69
216.311248123 2227.45
216.375338310 2227.95
216.439088924 2228.46
216.502673638 2228.97
216.566859655 2229.48
216.630841974 2229.99
216.694469043 2230.5
216.758190903 2231.01
216.822298003 2231.52
216.886138048 2232.03
216.950194711 2232.54
217.016906501 2233.04
217.080728210 2233.55
217.144401429 2234.06
217.208082997 2234.57
217.272092372 2234.83
217.336315390 2235.34
217.400009184 2235.85
217.464178471 2236.36
217.528448430 2236.86
217.592305249 2237.38
217.656177183 2237.88
217.720556649 2238.39
217.784266371 2238.9
217.848217267 2239.41
217.912118475 2239.92
217.976235939 2240.43
218.039936486 2240.94
218.103362236 2241.45
218.167051334 2241.96
218.231032201 2242.47
218.294813087 2242.98
218.358834895 2243.49
218.422238433 2244
218.485993979 2244.5
218.549927497 2244.76
218.613582631 2245.27
218.677235696 2246.04
218.741698640 2246.54
218.805269997 2246.8
218.868856472 2247.31
218.932328045 2247.82
218.996265325 2248.4
219.060036450 2248.96
219.124154023 2249.56
219.187852417 2250.12
219.252567247 2250.52
219.316298426 2251.07
219.380004456 2251.84
219.443788951 2252.44
219.507349955 2253.1
219.571266453 2253.68
219.635474475 2254.4
219.699669647 2254.98
219.767487044 2255.7
219.830994502 2256.32
219.894800714 2256.93
219.959040554 2257.44
220.022435884 2258.09
220.086310403 2258.45
220.150799911 2259.21
220.214353222 2259.66
220.278078980 2260.27
220.341515459 2261.17
220.405332982 2261.88
220.469276666 2262.64
220.533064442 2263.34
220.597398371 2264.05
220.661254404 2264.76
220.725068363 2265.39
220.788902587 2266.03
220.853021004 2266.58
220.916769687 2267.24
220.980691181 2267.79
221.044094487 2268.57
221.108279181 2269.06
221.172162294 2269.66
221.235776507 2270.3
221.299501686 2270.97
221.363636352 2271.57
221.427637796 2282.29
221.491494062 2282.81
221.555368393 2283.24
221.619495198 2283.75
221.683512320 2284.26
221.746967463 2284.77
221.810680579 2285.28
221.874594135 2285.53
221.938092826 2286.04
222.002268290 2286.55
222.066427849 2287.06
222.129943511 2287.57
222.193623770 2288.08
222.257488386 2288.59
222.321294758 2289.09
222.385133908 2289.61
222.449127607 2290.12
222.512844587 2290.88
222.577057901 2291.39
222.640790323 2291.9
222.704600205 2292.41
222.769462760 2292.92
222.833402223 2293.43
222.897585211 2293.94
222.961345795 2294.45
223.025210345 2294.95
223.089388776 2295.46
223.153087081 2295.97
223.216950492 2296.48
223.280857832 2296.99
223.344604562 2297.5
223.408248350 2298
223.471647453 2298.77
223.535352407 2299.27
223.599452107 2299.78
223.663050423 2300.29
223.726807118 2300.8
223.791251706 2301.3
223.854951549 2301.81
223.919010393 2302.57
223.983889243 2303.08
224.047900468 2303.59
224.112020751 2304.1
224.175827474 2304.61
224.239846717 2305.12
224.303987953 2305.62
224.367540450 2305.88
224.431235248 2306.39
224.495311336 2306.9
224.558944142 2307.41
224.622885798 2307.91
224.686521594 2308.42
224.750484787 2308.93
224.814455260 2309.19
224.877940433 2309.7
224.941692428 2310.2
225.006558768 2310.71
225.070194811 2311.22
225.134324076 2311.48
225.198813626 2311.99
225.263010910 2312.5
225.326862848 2313
225.390301213 2313.51
225.454181390 2314.02
225.518082963 2314.53
225.581496238 2315.04
225.645272820 2315.55
225.709565989 2316.05
225.773481632 2316.57
225.837964409 2317.07
225.903461904 2317.58
225.967335146 2318.09
226.031234952 2318.34
226.094961601 2318.85
226.158790790 2319.36
226.222909420 2319.87
226.286511707 2320.38
226.350360841 2320.89
226.414390648 2321.4
226.478191371 2321.91
226.542007467 2322.42
226.606238712 2322.93
226.670473502 2323.44
226.734370873 2323.95
226.797763943 2324.45
226.861661655 2325
226.925349228 2325.62
226.989076764 2326.25
227.053009491 2326.8
227.117750601 2327.46
227.181302949 2328.06
227.245274566 2328.66
227.308729125 2329.25
227.372427005 2329.85
227.436298991 2330.45
227.500248834 2331.29
227.564460774 2331.97
227.628656175 2332.57
227.692291849 2333.32
227.756102911 2333.99
227.820264724 2334.67
227.884234277 2335.51
227.947968228 2336.01
228.011532276 2336.93
228.075468533 2337.35
228.139308444 2338
228.202770412 2338.64
228.266529143 2339.41
228.332345375 2340.18
228.396067357 2340.83
228.459768569 2341.47
228.523186075 2342.05
228.587237518 2342.76
228.651279039 2343.16
228.714874586 2343.77
228.778689284 2344.37
228.842428936 2344.98
228.905936912 2345.58
228.970093965 2346.19
229.034509776 2346.8
229.098240625 2347.4
229.162387595 2348
229.226032547 2348.61
229.289882684 2349.16
229.353872270 2349.81
229.417284240 2350.42
229.481581936 2351.02
229.545587138 2351.63
229.609324957 2352.24
229.673310290 2352.8
229.738496966 2353.46
229.802134188 2354.06
229.865888431 2354.62
229.929763930 2355.22
229.993753325 2355.83
230.057525147 2356.45
230.126889407 2357.09
230.191046255 2357.75
230.254966034 2358.4
230.318618068 2359.05
230.382431386 2359.78
230.446370020 2360.43
230.510021305 2361.08
230.573729610 2361.72
230.637800380 2373.32
230.701717663 2373.83
230.765512741 2374.5
230.828986088 2375.01
230.893006185 2375.52
230.957101731 2376.02
231.021090005 2376.53
231.085266217 2377.04
231.149177508 2377.54
231.213034088 2378.05
231.277069982 2378.55
231.340638815 2379.32
231.404559764 2379.82
231.468242549 2380.33
231.532355764 2380.84
231.596213061 2381.35
231.660249561 2382.11
231.723943669 2382.62
231.787760914 2382.88
231.851158189 2383.39
231.914899065 2383.89
231.979104417 2384.4
232.042668074 2384.66
232.106471126 2385.17
232.170571890 2385.68
232.234214470 2386.19
232.298045832 2386.7
232.362314291 2387.21
232.426056322 2387.72
232.490153205 2388.22
232.553591164 2388.73
232.617354612 2389.24
232.681285237 2389.75
232.744880546 2390.26
232.808596863 2390.77
232.872754445 2391.28
232.936376020 2391.79
233.000340570 2392.3
233.063689382 2392.81
233.127326488 2393.06
233.190985389 2393.82
233.254596821 2394.33
233.318559845 2394.84
233.382829721 2395.35
233.447466170 2396.11
233.511751388 2396.62
233.577198789 2397.13
233.641445398 2397.64
233.705590002 2398.14
233.769347535 2398.65
233.837404723 2399.16
233.905438086 2399.66
233.969076361 2400.17
234.032996353 2400.93
234.096734237 2401.44
234.160424802 2401.95
234.224234968 2402.45
234.288488552 2402.96
234.352544364 2403.47
234.416470911 2403.73
234.480319886 2404.24
234.544081397 2404.75
234.612105709 2405.26
234.675551783 2405.77
234.740084120 2406.27
234.804343085 2406.79
234.867757121 2407.29
234.931657654 2407.8
234.995425889 2408.31
235.058833183 2408.82
235.123035820 2409.33
235.187370857 2409.84
235.251581267 2410.35
235.315318111 2410.86
235.378657780 2411.37
235.442266295 2411.89
235.506067174 2412.38
235.571888234 2412.89
235.635741220 2413.4
235.700523329 2413.91
235.764219884 2414.42
235.828291301 2414.93
235.891986983 2415.44
235.955689341 2415.95
236.019597133 2416.21
236.083118968 2416.97
236.147136703 2417.48
236.211330914 2418
236.274944612 2418.5
236.338768659 2419.01
236.402633452 2419.77
236.466177510 2420.28
236.530218852 2420.79
236.594321867 2421.04
236.658421891 2421.8
236.722312964 2422.14
236.785746157 2422.74
236.849335555 2423.34
236.913547282 2423.93
236.977204191 2424.48
237.041280521 2425.12
237.106367237 2425.72
237.170237641 2426.31
237.234115064 2426.91
237.298160453 2427.51
237.361927172 2428.36
237.426334584 2429
237.490188732 2429.61
237.554062302 2430.16
237.618450993 2430.77
237.682146741 2431.38
237.746143757 2431.72
237.809571422 2432.33
237.873370469 2432.93
237.937388350 2433.54
238.000777558 2434.14
238.064371230 2434.75
238.128561587 2435.3
238.192064500 2436.07
238.256087763 2436.55
238.320375786 2437.16
238.384394431 2437.76
238.448328520 2438.34
238.511829554 2439.25
238.575894844 2439.74
238.639810383 2440.51
238.703295128 2440.97
238.767112557 2441.75
238.831582806 2442.52
238.895342801 2443.04
238.959109793 2443.63
239.022969537 2444.18
239.086578451 2444.83
239.150610352 2445.39
239.214090966 2446.04
239.278331283 2446.64
239.342752508 2447.24
239.406280021 2447.84
239.470140912 2448.45
239.534412451 2449
239.598034435 2449.6
239.661772803 2449.96
239.725408477 2450.55
239.789285963 2451.16
239.853238832 2451.76
239.916829666 2452.38
239.980713039 2452.93
240.044599969 2453.59
240.108144091 2454.11
240.172489554 2454.62
240.236879882 2455.11
240.300613324 2455.72
240.364321584 2456.56
240.427744825 2457.22
240.491288425 2457.88
240.554997905 2458.36
240.618613288 2459.03
240.682825101 2459.61
240.747033105 2460.34
240.810600428 2460.93
240.874664700 2474.08
240.938116595 2474.67
241.001738226 2474.93
241.065616944 2475.43
241.129568998 2475.94
241.193382163 2476.45
241.258199868 2476.96
241.321879739 2477.47
241.385624942 2477.98
241.449843803 2478.49
241.513905377 2479
241.578306751 2479.51
241.642235180 2480.02
241.706083524 2480.53
241.769823195 2480.78
241.833254516 2481.29
241.897104130 2481.8
241.960960888 2482.31
242.024636862 2482.82
242.088614141 2483.33
242.152192921 2483.84
242.216100637 2484.35
242.280007714 2484.86
242.343437161 2485.37
242.407299365 2485.88
242.471210967 2486.39
242.534828146 2486.64
242.598599830 2487.15
242.663003371 2487.66
242.726751523 2488.17
242.790516032 2488.68
242.853944993 2489.19
242.917755640 2489.7
242.981774770 2490.21
243.045486236 2490.71
243.109226753 2491.22
243.173485934 2491.73
243.237296900 2492.24
243.301052528 2492.75
243.364565128 2493.26
243.428631986 2493.77
243.492244341 2494.28
243.555740543 2494.79
243.619651801 2495.04
243.683565788 2495.55
243.747244901 2496.05
243.811139756 2496.57
243.877529728 2497.07
243.941376597 2497.84
244.005481887 2498.09
244.069356020 2498.61
244.133324150 2499.12
244.197483243 2499.62
244.260998691 2500.39
244.325203400 2500.64
244.389432885 2501.15
244.453039919 2501.91
244.517060675 2502.42
244.581868532 2502.93
244.646687714 2503.44
244.711072400 2503.95
244.775231199 2504.46
244.841319345 2504.46
244.908691778 2504.46
244.975053594 2504.46
245.043694781 2504.46
245.112903584 2504.46
245.179680773 2504.46
245.246281866 2504.46
245.313588279 2504.46
245.381543409 2504.46
245.447646039 2504.46
245.512798842 2504.46
245.578188574 2504.96
245.641957654 2505.47
245.705993435 2505.98
245.769533017 2506.49
245.833273376 2507
245.897320904 2507.51
245.960845933 2508.02
246.025081786 2508.52
246.088657634 2508.78
246.152589258 2509.3
246.216374002 2509.8
246.280116374 2510.05
246.343882951 2510.56
246.408277799 2511.07
246.471940266 2511.58
246.536257365 2512.09
246.600674107 2512.6
246.664253573 2513.11
246.728236369 2513.61
246.791625789 2514.12
246.855544832 2514.63
246.919315958 2515.14
246.983034907 2515.65
247.046712841 2516.16
247.110719310 2516.67
247.174317172 2517.18
247.238280862 2517.69
247.304408437 2518.2
247.368173166 2518.71
247.432254475 2518.96
247.495933610 2519.47
247.559567524 2519.98
247.623442498 2520.49
247.687254661 2521
247.751226667 2521.5
247.815119191 2522.02
247.878642732 2522.52
247.942785064 2523.03
248.006336283 2523.54
248.070086013 2524.05
248.134227170 2524.3
248.197625785 2524.81
248.261808907 2525.32
248.325723646 2525.82
248.389344463 2526.59
248.453454692 2527.09
248.517524570 2527.6
248.581421769 2528.11
248.645556689 2528.74
248.709284101 2529.37
248.773174994 2530.25
248.836926073 2530.95
248.900578307 2531.59
248.964623331 2532.21
249.028696410 2532.8
249.092342703 2533.4
249.156160420 2534
249.219681522 2534.6
249.283834328 2535.45
249.347672333 2536.08
249.411529352 2536.71
249.475272792 2537.39
249.538894950 2538.07
249.602572824 2538.76
249.666495614 2539.45
249.732800165 2540.13
249.796641050 2540.73
249.860742132 2541.41
249.924212396 2542.12
249.987969885 2542.72
250.051787141 2543.31
250.115661714 2543.9
250.179563033 2544.5
250.248040058 2545.35
250.311900691 2545.98
250.377367047 2546.24
250.443417023 2546.75
250.508125272 2552.94
250.573172005 2557.32
250.641062413 2561.96
250.705586035 2566.35
250.770433834 2571.25
250.835071846 2577.18
250.899499346 2581.56
250.964168721 2584.91
251.028778356 2589.29
251.093200408 2593.42
251.158617702 2597.29
251.223034082 2601.93
251.287881459 2607.6
251.352790154 2612.5
251.417311686 2616.11
251.481945337 2621.26
251.547210882 2626.93
251.611863883 2630.8
251.676704245 2634.93
251.741415582 2639.31
251.806023980 2644.21
251.870695172 2648.59
251.935051468 2654.26
251.999865910 2658.13
252.065304088 2667.93
252.136187627 2694.23
252.205701852 2699.29
252.270304044 2699.79
252.334193899 2700.29
252.398110679 2700.79
252.462269468 2701.29
252.526183156 2702.04
252.590343755 2702.54
252.656818638 2703.04
252.720823290 2703.54
252.784657869 2704.05
252.848289082 2704.54
252.912243785 2705.04
252.976609677 2705.54
253.040446843 2706.29
253.104617068 2706.79
253.168815343 2707.29
253.232396178 2707.79
253.296374508 2708.29
253.359962144 2709.05
253.423636660 2709.56
253.487477925 2710.3
253.550920632 2710.79
253.615236635 2711.3
253.679258888 2712.04
253.743032746 2712.54
253.806880539 2713.04
253.871056856 2713.29
253.934789640 2713.79
253.998894125 2714.3
254.062763562 2714.79
254.126917223 2715.29
254.191339968 2715.54
254.255292807 2716.04
254.319372929 2716.54
254.383296631 2717.04
254.447045392 2717.54
254.510931572 2718.04
254.575361325 2718.54
254.639241345 2719.04
254.703615552 2719.29
254.767472191 2719.79
254.831527828 2720.29
254.895443887 2720.79
254.959256400 2721.29
255.023189929 2721.79
255.087310295 2722.29
255.151123833 2722.79
255.215069283 2723.29
255.278950192 2723.79
255.342707778 2724.29
255.406593270 2724.79
255.470342251 2725.29
255.534218756 2725.79
255.598394635 2726.3
255.662155103 2726.79
255.726084138 2727.29
255.790188590 2727.79
255.853787941 2728.29
255.917637313 2728.79
255.982240300 2729.29
256.046261393 2729.79
256.110272286 2730.29
256.174006269 2730.79
256.237990962 2731.3
256.302304045 2731.79
256.365962695 2732.29
256.429843447 2732.79
256.494508803 2733.29
256.558216992 2733.79
256.622264672 2734.29
256.685964483 2734.79
256.749894577 2735.3
256.813594053 2735.79
256.877246399 2736.29
256.941183211 2736.54
257.005617898 2737.04
257.069294075 2737.55
257.133123876 2738.04
257.196760646 2738.54
257.260707680 2739.04
257.324745095 2739.55
257.388598883 2740.04
257.452773379 2740.54
257.516507000 2741.04
257.580329120 2741.54
257.644139377 2742.04
257.708450384 2742.54
257.772287525 2743.04
257.836056824 2743.54
257.900020070 2744.04
257.963766778 2744.54
258.027521451 2745.04
258.091289386 2745.54
258.155524380 2746.05
258.219434149 2746.54
258.283174269 2747.04
258.347236853 2747.54
258.410970114 2748.04
258.475064827 2748.54
258.538705919 2749.04
258.602406298 2749.79
258.666280508 2750.29
258.730032468 2750.54
258.793643923 2751.04
258.857525298 2751.54
258.921651531 2752.04
258.985391084 2752.54
259.049450774 2753.04
259.115235723 2753.54
259.179234773 2754.04
259.243464677 2754.54
259.307213273 2754.79
259.374587777 2755.29
259.438084804 2755.79
259.502186113 2756.3
259.565745758 2756.81
259.629870870 2757.29
259.694308655 2757.79
259.758256019 2758.29
259.822110049 2758.79
259.886038385 2759.04
259.949829815 2759.54
260.014024638 2760.04
260.078082999 2760.54
260.142314219 2761.05
260.206605523 2761.54
260.270337903 2762.04
260.334278212 2762.29
260.398865892 2762.8
260.462753871 2763.29
260.527067979 2763.79
260.591325282 2764.29
260.655224796 2764.8
260.719342581 2765.29
260.783148059 2766.04
260.847001444 2766.54
260.911318798 2767.04
260.975228434 2767.54
261.039271231 2768.04
261.103960494 2768.79
261.167593639 2769.29
261.231434069 2769.79
261.295488256 2770.29
261.359177267 2770.8
261.423368152 2771.29
261.487545689 2772.04
261.551411242 2772.29
261.615589636 2772.79
261.679083458 2773.29
261.743058622 2773.8
261.807075425 2774.29
261.870886118 2774.79
261.934215316 2775.29
261.997981499 2775.54
262.062287705 2776.04
262.126235965 2776.54
262.189897172 2777.04
262.254021614 2777.54
262.318568982 2778.04
262.382270738 2778.54
262.446515098 2779.04
262.510476310 2779.54
262.574634214 2780.04
262.638494237 2780.54
262.702510883 2781.05
262.766124689 2781.54
262.829908855 2782.04
262.893484339 2782.54
262.957195900 2782.79
263.021514144 2783.29
263.085311917 2783.8
263.149142078 2784.31
263.213186773 2784.79
263.276879112 2785.29
263.340520315 2785.79
263.403802049 2786.29
263.467833999 2786.79
263.531871007 2787.29
263.595400140 2787.79
263.659270914 2788.29
263.723666108 2788.79
263.787326310 2789.29
263.851301494 2789.79
263.915211952 2790.29
263.979030138 2791.14
264.042746443 2791.72
264.106279657 2792.31
264.170088597 2792.87
264.233687472 2793.16
264.297469010 2793.66
264.361515428 2794.16
264.426737858 2794.66
264.490427957 2795.16
264.554191075 2795.66
264.617996721 2796.16
264.681952527 2796.66
264.745838665 2797.17
264.809704052 2797.66
264.873825710 2798.16
264.938175162 2798.41
265.001914030 2798.91
265.065776255 2799.42
265.129389445 2799.93
265.192993896 2800.41
265.257448589 2800.91
265.321092070 2801.42
265.385080149 2801.91
265.449455010 2802.41
265.513417957 2802.91
265.578175946 2803.41
265.641574258 2803.91
265.705732448 2804.41
265.769509967 2804.91
265.833092971 2805.41
265.896930881 2805.91
265.961332460 2806.41
266.025018113 2806.91
266.088863240 2807.41
266.152965995 2808.17
266.216970387 2808.66
266.281272135 2809.16
266.345375967 2809.68
266.408896696 2810.16
266.472903480 2810.66
266.536546884 2811.16
266.600647619 2811.66
266.665166880 2812.18
266.728805746 2812.69
266.792575106 2813.16
266.856601872 2813.66
266.920256084 2814.16
266.984255065 2814.66
267.048190404 2815.16
267.112275790 2815.66
267.176055490 2815.91
267.239789294 2816.43
267.303682493 2816.92
267.368227333 2817.42
267.431859401 2817.91
267.495753798 2818.41
267.560616970 2818.91
267.624323669 2819.42
267.688237745 2819.91
267.751771626 2820.41
267.815481208 2820.91
267.879671040 2821.41
267.943251092 2821.91
268.007293727 2822.42
268.071532314 2822.92
268.135199576 2823.41
268.199084241 2823.91
268.263505348 2824.41
268.327194866 2824.92
268.391227800 2825.16
268.454811939 2825.66
268.518771150 2826.16
268.583034777 2826.66
268.646532858 2827.16
268.710597658 2827.67
268.775495186 2828.16
268.839043771 2828.66
268.902778677 2829.16
268.966777834 2829.66
269.030701949 2830.16
269.094541400 2830.91
269.158248605 2831.41
269.222166274 2831.91
269.286172650 2832.41
269.349796030 2832.91
269.413914278 2833.41
269.479906645 2833.91
269.543563514 2834.66
269.607445514 2835.16
269.670939987 2835.66
269.735044897 2836.16
269.799114982 2836.66
269.862889763 2837.16
269.926999912 2837.66
269.991030304 2838.16
270.054620578 2838.66
270.119616891 2839.16
270.183802339 2839.41
270.247468756 2839.91
270.311506527 2840.41
270.375046395 2840.91
270.438729691 2841.41
270.502673407 2841.91
270.566197577 2842.41
270.630218908 2842.91
270.694442909 2843.16
270.758424859 2843.67
270.822323018 2844.42
270.886222507 2844.92
270.950113749 2845.42
271.014101191 2845.91
271.077666217 2846.67
271.142169339 2847.16
271.206989114 2847.66
271.270567750 2848.16
271.334362795 2848.66
271.398385586 2849.16
271.462072698 2849.67
271.526461695 2850.18
271.590311615 2850.69
271.654289846 2851.48
271.718372419 2852.05
271.781805991 2852.54
271.845505653 2853.04
271.909215088 2853.54
271.972570028 2854.04
272.036459124 2854.54
272.100622716 2855.05
272.164797154 2855.54
272.228719676 2856.04
272.292282976 2856.55
272.356086823 2857.05
272.420399935 2857.54
272.484066451 2858.04
272.548199026 2858.55
272.612732680 2858.8
272.676570035 2859.29
272.740295031 2859.79
272.803948135 2860.29
272.867633816 2860.79
272.931582154 2861.3
272.994932370 2861.8
273.059150654 2862.29
273.123101876 2862.79
273.186753634 2863.3
273.250889698 2863.79
273.314811753 2864.29
273.378697538 2864.8
273.442588553 2865.3
273.506504727 2865.79
273.570518277 2866.05
273.634409069 2866.54
273.698350821 2867.29
273.762362064 2867.79
273.826290170 2868.29
273.889907493 2868.79
273.954066360 2869.29
274.018644880 2869.79
274.082313400 2870.29
274.146290510 2870.79
274.209858409 2871.29
